concatenation_key	orig_label	(07) 5' flanking (1000-10000 bp)	(13) terminal exon	(09) initial exon	(04) H3K4me3	(02) H3K27me3	(08) 5' flanking (1-1000 bp)	(03) H3K36me3	(01) H3K9me3	(11) internal exons	(12) internal introns	(14) terminal intron	(16) 3' flanking (1000-10000 bp)	(10) initial intron	(15) 3' flanking (1-1000 bp)	(05) H3K27ac	(06) H3K4me1
segway_nar_GM12878	Low5	-0.9228876011022784	-0.9337136926904273	-1.3282141406241694	0.62178355053	0.445730286193	-1.1867879012567024	0.220118197636	0.520437853836	-1.55461382682757	-1.2239992251862004	-1.0343734183933362	-0.6182030949377634	-1.1156321048333198	-0.5632950549583833	0.16995752105	0.295163527306
segway_nar_GM12878	Low2	-0.42406440005700297	-0.1407893528314944	-0.4479118408248955	0.675059361363	0.411747427738	-0.46567023099147564	0.413734510748	0.590175691965	-0.5993763543176446	-0.530533666410408	-0.36206844253088866	-0.13366831187554956	-0.13954147673851489	0.004167138295255123	0.378785677437	0.764812259136
segway_nar_GM12878	Low3	-0.45571823145991275	-0.1070697424418689	-0.40409661338611225	0.633337351914	0.482370780791	-0.4366556098137575	0.403337311787	0.529244660933	-0.7627205033688899	-0.6676885990053956	-0.30619994207776957	-0.11449842027871875	-0.28587713965712813	-0.13448601638762336	0.342806975492	0.690831296129
segway_nar_GM12878	Low1	-1.017014727076128	-1.0398925218063384	-1.5136778849766295	0.61097547019	0.366860310256	-1.4256102223234566	0.196995461011	0.414257695308	-1.749128823653658	-1.3247827272824488	-1.1125740278090697	-0.6383314032766129	-1.2589488117137777	-0.5584610952599144	0.138315446324	0.231765977282
segway_nar_GM12878	Gen3'	0.5878195339316526	2.175198775192477	0.8871601357083934	0.505034063953	0.26693303843	0.9157000831519629	1.65712815227	0.350848562526	2.9145303781747147	2.7030546724985673	2.454454011424734	2.1179190684781153	0.6094883904201425	1.7182421877292404	0.414834175602	0.564635339294
roadmap15	13_ReprPC	1.6391495563978906	1.174574813815979	1.5008769346771345	0.577923043328	1.76732648149	1.4685082973331995	0.369474081439	0.535578133286	0.8206547777063092	0.5741777514679453	1.367972609201347	1.1004257520692389	1.841585201758323	1.1461351786579956	0.419037218861	0.78933391112
roadmap15	6_EnhG	0.1831099025680439	1.6688383999932226	0.2717286520015722	0.657692066926	0.399528718211	0.20451382702221504	1.4456495319	0.498244182519	2.2382895536509166	2.1025892080126205	1.942089587191717	1.4729780030186206	1.0498049865864238	1.5128716339970114	1.07446377548	1.39198484306
roadmap15	12_EnhBiv	2.250771861888757	1.4366549590982063	2.0742722642016136	1.06519452952	2.14066141725	2.0310845756803	0.448811892309	0.557905095503	1.1466091558367075	0.7801328681859434	1.8185881640712926	1.2639440700210127	2.370277149516354	1.2511252565071356	0.584786359634	1.63076056715
roadmap15	3_TxFlnk	1.4903758430566363	2.3422815970967967	1.5619779001489325	1.64971831986	0.440617029137	1.4200847531921343	1.45122264944	0.598721396195	2.728601780624228	2.488482601907203	2.3728952325621213	2.1218738437163207	2.470502619183562	2.2127577262706306	1.86918439879	1.74022083382
roadmap15	7_Enh	0.4887137982200199	0.3482233381205489	0.35796955230227473	0.692280181661	0.58222942026	0.3899299195255357	0.575340785242	0.525085084543	-0.019977294294292597	-0.1369751876348499	0.39878581729268847	0.36913410666904184	0.9321904032136885	0.3336873748836587	0.84663010913	1.30945152517
roadmap15	1_TssA	4.457711206333838	1.3591669449590884	4.722028684222069	2.54858314896	0.596897784378	4.743967794223235	0.393493346968	0.397713337829	0.9909846973346325	0.01271370729606858	1.3472943717504653	1.1560736165132852	3.844887854384469	1.1898737988659738	2.06508082865	1.12420080921
roadmap15	4_Tx	0.010866246353720703	1.6919288671310921	0.06338313757247038	0.474431701732	0.304576642567	0.060875902409423616	1.64240282677	0.451727950328	2.9054050198765498	2.882688905065612	2.1633265874136587	1.4019202459042894	-0.21365613428305263	1.469989831444175	0.553829691986	0.547382522947
roadmap15	10_TssBiv	4.280008370928856	1.5570911769969125	4.552188303917949	2.30964280837	1.79271295756	4.6086216279129495	0.256560243552	0.366788837387	1.0237381366248748	0.22118755076441945	1.801345735609882	0.8806915254075953	3.265529570608645	0.9850240268443193	0.69128727044	1.27807275296
roadmap15	14_ReprPCWk	0.16402152510116572	0.2798120400963816	0.11596841568447755	0.492540732071	1.04055801052	0.11434321777153926	0.318874410849	0.467697304874	0.02988325169436167	0.01700957086351594	0.3247009629951071	0.3239198310013545	0.3790074982945939	0.31274341653905785	0.290402055091	0.458654849888
roadmap15	2_TssAFlnk	2.8701332881920743	1.2002585387214026	2.180822594064476	1.62942592563	0.630923259585	2.1100383270885077	0.61501777405	0.532784263203	1.0961531417170352	0.6101994548756923	1.2880425459548226	1.0752383236143628	2.820031340919881	1.1256888392371656	1.95633387434	1.86055169268
roadmap15	15_Quies	-0.7018295303505043	-0.5165461009193079	-0.7256390124390563	0.416686496025	0.390732735849	-0.7271981381010828	0.282583132979	0.500076276158	-1.042623628985103	-1.0517324340979575	-0.7189933464642221	-0.4806900138378744	-0.7952318107296199	-0.4897895735943387	0.231179125455	0.26822821834
roadmap15	8_ZNF/Rpts	0.5680650085736099	1.3237080744829226	0.6728160104875699	0.712736847147	0.396955351681	0.6376196577675058	1.16039223548	1.52052346978	0.7538186092368093	0.49848847801997176	1.2525193275000885	0.8698112705315308	0.5123295039935907	0.9382751642351306	0.561176201703	0.586589617034
roadmap15	9_Het	0.11888667789776669	0.29965812916219015	0.18310741889098778	0.550036613503	0.531362689925	0.17497864272829178	0.376893538751	1.1662993539	-1.051493518811316	-1.1476654155216948	-0.1573643797096336	0.21966971772503852	-0.2124298182500401	0.2700189966923313	0.260089936402	0.2890838205
roadmap15	5_TxWk	-0.18743069922729294	0.5875757062906236	-0.2784964893142928	0.48245086401	0.338579528341	-0.2749216316725179	0.821247444161	0.437780188236	1.056340421570152	1.2240053032170612	0.7568659040547888	0.7239984307530346	0.4846794924877513	0.7023973453580863	0.460673091536	0.586670913205
roadmap15	11_BivFlnk	3.714894080874757	1.9559509547186402	3.8196061548477953	2.18337823217	2.23744823488	3.5545634625439186	0.348239050612	0.468817324191	1.5918300449535774	0.8548541569389113	2.2379771488857294	1.2377823931313723	3.317892070344256	1.3928102047001585	0.722207939623	1.69588051626
segway_nar_H1-HESC	PromF	1.0213468347312409	0.46631217192568514	0.5591998102445388	1.34549499665	0.591852788402	0.36085597650869417	0.700177760235	0.602166753059	0.2883014209670361	-0.10492789178544273	0.3466105037070223	0.287535122166248	1.653687556021799	0.4153848090725269	1.1383112666	1.70980595164
segway_nar_H1-HESC	CtcfO	1.603386417029169	1.1363661441103223	1.3238460260847413	0.589939317258	0.531057054508	2.0796787662198866	0.464939593801	0.449817692348	1.34926449114562	0.9519011870355226	0.9467246245669871	0.9801147003974277	0.6276276803910168	0.8565229074324958	0.634029599794	0.885525178333
segway_nar_H1-HESC	PromP	3.348129517974656	1.7433900947579855	3.4366043277617053	2.47751500526	2.61733078943	3.224720220245022	0.287902280082	0.415980140215	1.4695829654122938	0.9612381413953921	2.085621033549898	1.2838550494171301	3.0657915272181966	1.2613418840378907	0.488452963827	1.5201049982
segway_nar_H1-HESC	TssF	3.784307865275076	1.6181066431695696	3.635537969881577	3.29331956201	0.629537299376	2.645376374199932	0.505631070747	0.481528234068	1.5347143934867393	0.6647257326316311	1.5907756236149797	1.2857235353405172	3.8328507685382633	1.3961450621499092	1.73152739472	1.37629220572
segway_nar_H1-HESC	ElonW3	-0.22823800818354711	-0.020154830046640367	-0.34573571771278816	0.237156207526	0.248242911973	-0.3015331915878245	0.337062217479	0.451725868363	-1.6650013286643415	-0.16391140287306669	0.25128726966580145	0.5430492609696054	0.11350925952252747	0.04003797936501046	0.352939451941	0.211644100959
segway_nar_H1-HESC	Tss	4.760481432889105	1.472242504885227	5.278363358706335	2.99839683473	0.455870837899	5.582162356352309	0.221256359703	0.237007103732	1.101544052515738	0.4630811929279401	1.5468013923861963	1.4194805896068414	3.330590958737095	1.1353839766349976	1.4468625519	0.785940779594
segway_nar_H1-HESC	ElonW1	-0.797029456812743	-0.10330669235966536	-0.8779476019267818	0.415310176445	0.405663769992	-0.884011038213177	1.11648389108	0.72752987396	0.27464993118386954	0.4049449292674858	-0.12657716259697233	-0.17181606607057723	-0.7998339165722758	0.08075570321349261	0.624199596731	0.411686721378
segway_nar_H1-HESC	EnhPr	1.4530615789359111	1.123743479806289	1.2745134626633248	0.962145767479	0.736619084877	1.4120040484670868	0.597752895111	0.540990974141	1.3269857919477888	0.9885943980967491	1.3485231055382727	1.0960987635660164	1.6070498670011761	0.771322044460735	1.07301046534	1.72578640156
